mode,time,filtered_x,filtered_y,gt_x,gt_y,position_error,yaw_error_rad
odom_imu,309.0,1.1431672590419641,0.039936576720121325,-0.16431526158528165,-0.29326433953744946,1.3492714301950741,0.002897048317738571
odom_imu,309.07,1.1431590429548304,0.040014522437781926,-0.16703266571986486,-0.29359013033873715,1.3519964415019958,-0.00011544607214664104
odom_imu,309.13,1.1431702404858743,0.0400588413979553,-0.16772505989990893,-0.29353082837588973,1.3526745936674334,0.006725854676172538
odom_imu,309.2,1.1430997570890231,0.04004305244089959,-0.16790102998797085,-0.29299658163254483,1.352641290801176,0.0037247673028006356
odom_imu,309.27,1.1431307068381864,0.04004659034876598,-0.16886269051576974,-0.2929837154723116,1.3536010709568962,8.22780456326e-05
odom_imu,309.33,1.1431699819524686,0.03999957975882589,-0.16891454355817448,-0.29267731489486515,1.3536024964223847,0.006577202680422278
odom_imu,309.4,1.1431226202618563,0.03999724315882721,-0.16906358158336854,-0.2919229657749889,1.3535152948569384,0.003687102193478009
odom_imu,309.47,1.1431930265891987,0.03986649253483504,-0.16945967538030704,-0.291283065158245,1.3537788392304582,-1.66260465669088e-05
odom_imu,309.53,1.1432415017575877,0.03978121862725373,-0.16962930860069836,-0.29088652763573375,1.3538725653138355,0.007344705213900432
odom_imu,309.6,1.143252897628299,0.03965486388286481,-0.1703039979098282,-0.2903482498464873,1.354375787175343,0.0036763429378747214
odom_imu,309.67,1.1433674615131981,0.03952180649992444,-0.17133895940133304,-0.2901410815428762,1.3554079064793063,-9.613300029175098e-05
odom_imu,309.73,1.1434454147179614,0.039410687215519935,-0.1717821404314135,-0.2899654302788668,1.3558437036029918,0.006636719436152419
odom_imu,309.8,1.1435344196031514,0.039353923264531195,-0.1717860839125711,-0.2887929600841064,1.3556357932794036,0.003434322306908086
odom_imu,309.87,1.1434996878866936,0.039309529449308635,-0.17161548612952515,-0.2869784223320897,1.3549877299833417,-5.744487658401049e-05
odom_imu,309.93,1.1435303444731495,0.03924054769242642,-0.17167501989574863,-0.2862677690042412,1.354887749853627,0.006561185909556854
odom_imu,310.0,1.1435490524698904,0.03916390960511417,-0.17202347098302528,-0.28561619907665703,1.3550694386117694,0.003303213851834683
odom_imu,310.07,1.1436481361283686,0.03907342989298648,-0.17228485100983537,-0.28522269842082704,1.3553035104646507,0.0005627884355252807
odom_imu,310.13,1.143681841380603,0.039089229288127164,-0.17201067315749352,-0.28511091360367846,1.3550470565491983,-2.4141809626178692e-05
odom_imu,310.2,1.1436366911538784,0.03908157103086295,-0.17207388839503945,-0.28524690762647475,1.355095307055977,2.2972479842198537e-05
odom_imu,310.27,1.1436599418145854,0.039066673212008615,-0.17214130692246776,-0.28521847948888235,1.3551729728858335,-3.171571188854798e-05
odom_imu,310.33,1.1436673426292585,0.039067593363279376,-0.17211357522941917,-0.285245687733684,1.3551599640252445,-7.177840193584895e-05
odom_imu,310.4,1.1436604049042292,0.03908193055701423,-0.17205407420723517,-0.28526855693490205,1.355104361028993,5.0971737015178396e-05
odom_imu,310.47,1.1436436280784967,0.03910142553447115,-0.17203138878001933,-0.28527586582786224,1.355072461950733,-8.591481546253721e-05
odom_imu,310.53,1.1436393177061854,0.03910275702706314,-0.17203791076585162,-0.28527650929897286,1.3550750820312791,-5.315844164387705e-05
odom_imu,310.6,1.1436409971650012,0.03910242236869447,-0.1720412340669819,-0.28527459992495485,1.35507940216493,6.53259187952393e-05
odom_imu,310.67,1.1436409370306255,0.039102281663098426,-0.17204042370719463,-0.28527374162818386,1.3550783178396695,-6.688491612866047e-05
odom_imu,310.73,1.1436406093579103,0.03910236715634687,-0.17203965825865541,-0.285273553628421,1.3550772319615456,-0.00011287867923972204
odom_imu,310.8,1.143639157933522,0.03910253233465989,-0.17203790416758746,-0.2852735366352932,1.3550741551145482,6.726398596572888e-05
odom_imu,310.87,1.1436389639791509,0.039102928839362394,-0.1720358454097708,-0.28527366135542165,1.3550720926677555,-4.57021757510976e-05
odom_imu,310.93,1.14363963124574,0.03910337674612136,-0.1720347102898261,-0.2852737572208017,1.355071768584838,-0.00013261209971292265
odom_imu,311.0,1.1436389512858463,0.039103901565765264,-0.1720323176721763,-0.28527413222091,1.3550690007394173,6.805892095550389e-05
odom_imu,311.07,1.1436385758533174,0.039104721127921654,-0.17202981639120463,-0.28527472048163194,1.3550665446723313,-6.652008635255405e-05
odom_imu,311.13,1.1436382827774394,0.03910540000949323,-0.1720285393961687,-0.2852750712413741,1.3550652667297378,-3.268189421871438e-05
odom_imu,311.2,1.1436386987278804,0.03910613496863796,-0.17202595201386295,-0.28527589412248755,1.3550635313551425,6.836817866220751e-05
odom_imu,311.27,1.1436373531719073,0.03910715850173609,-0.17202333131277037,-0.28527726375739615,1.3550602533109297,-5.037093139109369e-05
odom_imu,311.33,1.143636370528671,0.039107926848904205,-0.17202202369298636,-0.28527797705161984,1.3550583843271364,-9.314937023861825e-05
odom_imu,311.4,1.1436381387751637,0.039108725570913286,-0.17201943294289013,-0.28527939928398904,1.355058117412654,6.844230863583753e-05
odom_imu,311.47,1.143635832986032,0.03910971176470576,-0.17201689372479034,-0.28528078333850004,1.3550539807014794,-0.00013964599567287475
odom_imu,311.53,1.1436352328400554,0.03911044533573777,-0.1720156549853611,-0.2852814393368961,1.355052527940253,-0.0001945565378188782
odom_imu,311.6,1.1436350298958522,0.039111166440700784,-0.17201323216490838,-0.2852827188044187,1.3550504574546012,6.848964330796736e-05
odom_imu,311.67,1.1436334479346186,0.039112083839807896,-0.17201087609828036,-0.28528396116609445,1.3550471509786863,-9.011162426059323e-05
odom_imu,311.73,1.143634238663894,0.03911277782555144,-0.1720097228405546,-0.28528456829504556,1.35504711047742,-3.513870937017078e-05
odom_imu,311.8,1.1436340304801924,0.03911344085882863,-0.17200746563728586,-0.2852857551464778,1.3550451596441817,6.85161354815663e-05
odom_imu,311.87,1.1436324300412481,0.03911427943926984,-0.17200527375118835,-0.2852869070099451,1.355041954114297,-0.00011778938210713248
odom_imu,311.93,1.1436325349356664,0.039114904765040884,-0.1720042021044792,-0.28528747047224634,1.3550413000751065,-2.26563416587805e-05
odom_imu,312.0,1.1436305845484376,0.0391154849575315,-0.1720021069569242,-0.28528857368396165,1.355037775200646,6.853035357747525e-05
odom_imu,312.07,1.1436303740979137,0.03911626192670168,-0.17200007536243955,-0.28528964674428936,1.3550360412652878,-7.263862368454832e-05
odom_imu,312.13,1.1436315005598803,0.039116840880667546,-0.17199908314452994,-0.28529017247040356,1.3550364360746059,-5.669389788193896e-05
odom_imu,312.2,1.143631201673242,0.039117382957900244,-0.17199714553178502,-0.28529120325017443,1.3550346411715655,6.853610174487913e-05
odom_imu,312.27,1.1436308171091627,0.03911807654301028,-0.17199527316930752,-0.28529220736212624,1.355032856326674,-0.00010130976999344829
odom_imu,312.33,1.1436299760329292,0.03911856679257813,-0.17199436134014423,-0.28529269954921244,1.3550313896060941,-7.118919901403717e-05
odom_imu,312.4,1.1436283274207526,0.039119027186490546,-0.1719925853797939,-0.285293665193179,1.3550284060399505,6.853663027626446e-05
odom_imu,312.47,1.1436280608400946,0.03911963696771176,-0.17199087198692986,-0.28529460709497734,1.3550268551448288,-1.6478700318154488e-05
odom_imu,312.53,1.143628357728749,0.03912007898559675,-0.17199003840891613,-0.2852950694920309,1.355026550595081,-0.00014035603276998587
odom_imu,312.6,1.1436281526599503,0.03912049574416382,-0.17198841683676136,-0.2852959777408244,1.3550250943073832,6.85331956063271e-05
odom_imu,312.67,1.1436274315312345,0.0391210166989495,-0.17198685517915901,-0.2852968646163778,1.3550232149722097,-0.00011453471286469037
odom_imu,312.73,1.1436274400843625,0.03912139378138352,-0.17198609632207074,-0.2852973004421395,1.3550226811155364,-3.2461545199686734e-05
odom_imu,312.8,1.143627061313084,0.03912174962355285,-0.17198461744824467,-0.28529816184502765,1.3550211689307599,6.852741329947502e-05
odom_imu,312.87,1.143627870535673,0.03912221763835542,-0.1719831895813151,-0.285299008062589,1.3550208829340782,-3.7521014189965604e-05
odom_imu,312.93,1.1436270303086749,0.03912253172577897,-0.17198249478469663,-0.28529942455466717,1.3550195674724548,-2.235309085128756e-05
odom_imu,313.0,1.1436295925817912,0.03912287604233298,-0.17198114313882495,-0.285300243790402,1.3550210214699057,6.851964249522668e-05
odom_imu,313.07,1.143626624909911,0.03912322713815092,-0.171979841433739,-0.2853010449082274,1.3550171521342629,-1.948370462044255e-05
odom_imu,313.13,1.143626033714867,0.03912349510279652,-0.17197920903757247,-0.28530143883401404,1.3550161226043065,-4.691909645512977e-05
odom_imu,313.2,1.1436252775972762,0.03912374648273002,-0.17197798060028546,-0.28530221375655396,1.355014441493972,6.851108171376102e-05
odom_imu,313.27,1.1436252199077768,0.03912407187545017,-0.17197679989520065,-0.2853029718558484,1.3550134985356803,-5.720229526584922e-05
odom_imu,313.33,1.1436253283396174,0.039124301574468834,-0.1719762271666072,-0.28530334474291896,1.3550131920189699,-3.1157899421813476e-05
odom_imu,313.4,1.1436244810741225,0.03912450478899928,-0.17197511641234353,-0.2853040784676817,1.3550115152796631,6.850216731632726e-05
odom_imu,313.47,1.1436256579876456,0.03912478489227114,-0.17197405121102172,-0.285304796477452,1.3550118627197887,-4.568333622940145e-05
odom_imu,313.53,1.1436257637544174,0.039124968961569785,-0.1719735354266554,-0.2853051497160837,1.3550115932754694,-0.00013369958012122117
odom_imu,313.6,1.143626041162142,0.039125142051741724,-0.1719725369658578,-0.285305844904598,1.355011101087323,6.849309588148439e-05
odom_imu,313.67,1.1436250364882683,0.03912533388339126,-0.17197158264916457,-0.2853065254325666,1.355009407947064,-1.5654452679803726e-05
odom_imu,313.73,1.1436249441548305,0.03912547052939557,-0.17197112270998272,-0.2853068602341997,1.3550089846177644,-6.633820370148015e-05
odom_imu,313.8,1.1436244069880246,0.03912558744807111,-0.1719702364965121,-0.28530751895627127,1.3550077883526634,6.848431403315945e-05
odom_imu,313.87,1.1436242598363087,0.03912572955890595,-0.171969394162649,-0.2853081636732213,1.3550070160409078,-5.609429542515441e-05
odom_imu,313.93,1.1436251219205356,0.0391258334400636,-0.17196898915964987,-0.28530848091883065,1.3550075606587548,-9.383681237765291e-05
odom_imu,314.0,1.1436255647931484,0.039125918460952404,-0.17196821099850457,-0.2853091052733503,1.3550074049713587,6.847573183646483e-05
odom_imu,314.07,1.143624618801067,0.03912599093974852,-0.17196747490084707,-0.28530971570361485,1.3550059353213786,-9.996579157147203e-05
odom_imu,314.13,1.1436244400303501,0.0391260370922566,-0.1719671225493684,-0.28531001540504386,1.355005502457823,-0.00016049213597114052
odom_imu,314.2,1.1436261161763328,0.039126095023046314,-0.17196644881615075,-0.2853106046227625,1.3550066306629525,6.846707615351144e-05
odom_imu,314.27,1.1436249412472954,0.039126106778109404,-0.17196581562841295,-0.28531118121975396,1.3550050160129328,-3.0166567779313022e-05
odom_imu,314.33,1.1436251963056296,0.039126116055124234,-0.1719655139868479,-0.2853114649744981,1.3550050409471612,-0.00010317076813301344
odom_imu,314.4,1.1436255955903514,0.03912611481623944,-0.17196494013997388,-0.28531202361587793,1.3550050049252593,6.845894881753364e-05
odom_imu,314.47,1.143625508479478,0.039126085948700116,-0.1719644049410487,-0.2853125706691051,1.3550045247901557,-0.00013741285140674367
odom_imu,314.53,1.1436255853248576,0.0391260520401251,-0.1719641516145396,-0.28531283993380896,1.3550044097956089,-8.544411116951679e-05
odom_imu,314.6,1.1436253268875982,0.039126001763796166,-0.17196367307731641,-0.28531337010233004,1.3550038091627532,6.845114365893086e-05
odom_imu,314.67,1.1436253555688567,0.03912592185369212,-0.17196323037422978,-0.2853138904830388,1.3550035126496254,-3.199878931186943e-05
odom_imu,314.73,1.1436249204321143,0.039125843601212,-0.17196302123035778,-0.2853141480474166,1.3550029300443087,-0.00013686194324269603
odom_imu,314.8,1.1436249846695827,0.03912576197883447,-0.17196262720431488,-0.28531465678254886,1.3550027121161516,6.844356306537519e-05
odom_imu,314.87,1.143625510642046,0.03912564356440948,-0.1719622654295776,-0.2853151558185556,1.3550029626732698,-0.00012297289037792837
odom_imu,314.94,1.1436271796396067,0.039125560280419816,-0.17196209650949967,-0.28531540157352664,1.3550044580174796,6.872713135641811e-05
odom_imu,315.0,1.1436257357367696,0.03912542602238086,-0.17196178222755432,-0.2853158857692333,1.3550028347647816,6.843815091906943e-05
odom_imu,315.07,1.143625643858537,0.03912525815122622,-0.1719614969905745,-0.285316361493932,1.3550025423317529,-6.927925789911027e-05
odom_imu,315.13,1.1436247741908607,0.03912511094057954,-0.17196136536211792,-0.28531659623492356,1.3550015911204178,-5.3205361748973404e-05
odom_imu,315.2,1.1436239587065125,0.03912495516222388,-0.1719611246913777,-0.2853170574217052,1.3550006388148104,6.843032538712823e-05
odom_imu,315.27,1.1436253909870013,0.03912476666217478,-0.17196091392986812,-0.28531750833204406,1.3550018876327243,-1.3464872255290054e-05
odom_imu,315.33,1.143625056508175,0.03912459579961758,-0.17196081965659005,-0.28531773025445517,1.3550014835783721,-6.80688928456942e-05
odom_imu,315.4,1.1436259823258421,0.039124432364431305,-0.17196065382636672,-0.2853181674259675,1.3550022870021428,6.84236043581813e-05
odom_imu,315.47,1.1436258414172327,0.03912418107652087,-0.17196051886354713,-0.28531859568536966,1.3550020615297216,-8.652205696983892e-05
odom_imu,315.53,1.143626010808387,0.039123985026187476,-0.1719604627028506,-0.2853188065128234,1.3550021750046604,-4.189202131714767e-05
odom_imu,315.6,1.143626898390827,0.039123788947467736,-0.17196037265612762,-0.285319221753797,1.355003001817219,6.841714078667689e-05
odom_imu,315.67,1.143626676519217,0.03912349413366007,-0.17196031200852424,-0.2853196284966941,1.3550027543166199,-3.807096615037961e-05
odom_imu,315.73,1.1436264350679557,0.03912326102122542,-0.17196029258662815,-0.2853198287519545,1.3550024931646671,1.1209384760259984e-05
odom_imu,315.8,1.1436248943327914,0.03912300131553124,-0.17196027526046098,-0.285320223203549,1.3550010126896748,6.841084918252951e-05
odom_imu,315.87,1.143627273111809,0.039122699810016336,-0.17196028622863935,-0.28532060978671625,1.3550033532923225,-8.650164844087489e-05
odom_imu,315.93,1.1436267068823487,0.03912243172859523,-0.17196030218616176,-0.2853208002148673,1.3550028004339136,-1.8354158638444334e-05
odom_imu,316.0,1.1436269387070623,0.03912216530043329,-0.171960354801044,-0.2853211754513705,1.355003102652601,6.84049502166495e-05
odom_imu,316.07,1.1436277654726819,0.03912180310264063,-0.17196043470431732,-0.2853215433302765,1.3550039843076276,-6.208042443782598e-05
odom_imu,316.13,1.1436283665711109,0.03912152085455183,-0.17196048477644332,-0.28532172456306215,1.3550045923490779,-7.004744018692181e-05
odom_imu,316.2,1.1436291814315267,0.03912123266774382,-0.17196060494506238,-0.2853220817220481,1.3550055166938002,6.839944814915518e-05
odom_imu,316.27,1.1436279331428778,0.039120803747664606,-0.1719607515353765,-0.285322431947463,1.3550044282000642,-9.883027254996986e-05
odom_imu,316.33,1.1436282916180385,0.03912048923931848,-0.17196083463828504,-0.2853226045127486,1.355004822946136,-6.054784024040263e-06
odom_imu,316.4,1.143628210247368,0.039120160279565,-0.17196102026740778,-0.28532294465227226,1.3550049268487074,6.839397707043143e-05
odom_imu,316.47,1.1436287746846674,0.03911971734729173,-0.17196123154952847,-0.2853232782733439,1.3550056538297481,-1.6602253616590512e-05
odom_imu,316.53,1.143629391542534,0.03911937783384321,-0.17196134672240593,-0.2853234426898972,1.3550063226412967,-9.995621965827074e-05
odom_imu,316.6,1.143628474449833,0.03911900945467505,-0.1719615959644356,-0.2853237668344102,1.3550056636260934,6.838882266341738e-05
odom_imu,316.67,1.1436302154516829,0.039118544724056535,-0.17196187019010445,-0.28532408485802385,1.3550075851055017,-0.00015656409370866202
odom_imu,316.73,1.1436298827118137,0.03911816455464685,-0.1719620165963489,-0.28532424162285297,1.355007350700174,1.0803798704800414e-05
odom_imu,316.8,1.1436288036269082,0.039117766170526924,-0.1719623278537199,-0.2853245507539164,1.3550065838370604,6.83841151146794e-05
odom_imu,316.87,1.143630714127182,0.039117266706649764,-0.17196266352712986,-0.28532485414557884,1.3550087177250825,7.989325321547393e-05
odom_imu,316.93,1.1436306973788513,0.039116863151589375,-0.17196284045735322,-0.2853250037356103,1.3550088124383664,-0.0001350316880240291
odom_imu,317.0,1.1436303961674723,0.039116447539052426,-0.17196321238912127,-0.28532529879578883,1.3550088522366786,6.837928119673466e-05
odom_imu,317.07,1.143631280823646,0.039115897803480536,-0.1719636082742273,-0.28532558848347245,1.3550100332634194,-5.730761273020982e-05
odom_imu,317.13,1.1436320569881382,0.03911547743431761,-0.1719638151502032,-0.28532573135738604,1.355010921265827,-4.2326301039351956e-05
odom_imu,317.2,1.1436314758978485,0.03911503080022441,-0.1719642463491562,-0.28532601357033194,1.3550107363659063,6.837474778365049e-05
odom_imu,317.27,1.143632090224117,0.03911444179628605,-0.17196469988680896,-0.28532629210790494,1.3550116988301102,-8.341548608772203e-05
odom_imu,317.33,1.143632387608426,0.03911398890271239,-0.17196493490988018,-0.285326430104587,1.3550121403526125,-1.4431376738628656e-05
odom_imu,317.34,1.1436328359183605,0.03911399483684438,-0.17196493490988018,-0.285326430104587,1.3550125770428896,6.85242095642552e-05
odom_imu,317.35,1.1436340207549247,0.03911401057824629,-0.17196493490988018,-0.285326430104587,1.3550137311838564,-7.604632376579691e-05
odom_imu,317.36,1.1436360701637125,0.03911403752110197,-0.17196493490988018,-0.285326430104587,1.355015727430432,-0.00022061685709585423
odom_imu,317.37,1.1436389841479693,0.03911407541542819,-0.17196493490988018,-0.285326430104587,1.3550185657261142,-0.0003651873904259133
odom_imu,317.38,1.143642762710886,0.03911412401124101,-0.17196493490988018,-0.285326430104587,1.355022246014433,-0.000509757923755969
odom_imu,317.39,1.1436474058556003,0.039114183058555775,-0.17196493490988018,-0.285326430104587,1.3550267682389538,-0.0006543284570860262
odom_imu,317.4,1.1436529135851947,0.03911425230738719,-0.17196493490988018,-0.285326430104587,1.3550321323432728,-0.0007988989904160818
odom_imu,317.41,1.1436592859026977,0.039114331507749255,-0.17196493490988018,-0.285326430104587,1.355038338271023,-0.0009434695237461408
odom_imu_gps,195.32,-2.7626882644731233e-07,-1.2942442602441192e-15,-0.000634263400598023,-0.0003253773418010475,0.0007126079551959988,6.829606418238572e-05
odom_imu_gps,195.38,-1.209977263448389e-07,8.49776299530282e-09,-0.0006344151693413735,-0.00032537454873526883,0.0007128837374307868,6.829526145256738e-05
odom_imu_gps,195.46,-3.319683429479057e-06,2.4027238381534302e-08,-0.0006344910664290992,-0.00032537315214398177,0.0007101131170930806,6.829703074649469e-05
odom_imu_gps,195.53,-0.0004298164099363896,5.1747088815657684e-08,-0.0006346428860428688,-0.0003253703588450563,0.000384517141808573,-0.00013051616772878692
odom_imu_gps,195.59,-0.00020052165674259293,1.513229149253842e-07,-0.0006347947395912712,-0.0003253675653924759,0.000542729819644896,-9.440669873267476e-05
odom_imu_gps,195.66,-3.5709979500033234e-07,2.712151839851162e-07,-0.0006348706790966219,-0.00032536616860801004,0.0007131950560968929,6.829698384006086e-05
odom_imu_gps,195.73,-0.00042973377475580255,9.321605746522765e-08,-0.0006350225835749512,-0.00032536337492272693,0.0003847927853258596,-4.421063205451762e-05
odom_imu_gps,195.79,-0.00020168462994135718,2.471517563890982e-07,-0.0006351745220261051,-0.0003253605810829008,0.0005421566952684333,-0.00011244062410386123
odom_imu_gps,195.86,-8.840120934771185e-07,4.5173691105328987e-07,-0.0006352505039961542,-0.0003253591841052561,0.0007131434654418458,6.829700640794358e-05
odom_imu_gps,195.93,-0.00043035047081809905,1.2396631578696427e-07,-0.000635402493436743,-0.00032535639003405947,0.0003846866183656769,-8.528952794509127e-05
odom_imu_gps,195.99,-0.0002019535618416391,1.8342183634736302e-07,-0.0006355545168883481,-0.0003253535958087639,0.0005422030413735168,-6.578565390710045e-05
odom_imu_gps,196.06,-1.8482325371142128e-06,2.9314850090704546e-07,-0.0006356305413737218,-0.0003253521986379404,0.000712548178797365,6.829706501724377e-05
odom_imu_gps,196.13,-0.00043109154105628103,1.1020044832764143e-07,-0.0006357826158716051,-0.00032534940418127434,0.0003844767747923266,-7.669161272581765e-05
odom_imu_gps,196.19,-0.00020212773406241006,2.292128982483925e-07,-0.0006359347244204727,-0.0003253466095705093,0.0005423911144734289,-9.409342143260041e-05
odom_imu_gps,196.26,-2.7197778043437854e-06,3.477035542728071e-07,-0.0006360107914682445,-0.0003253452122069511,0.0007121329815171451,6.829688259569371e-05
odom_imu_gps,196.33,-0.0004308356276229396,1.1467386032625362e-07,-0.000636162951121122,-0.0003253424173652597,0.0003848137575554526,-1.277690102177603e-05
odom_imu_gps,196.39,-0.00020257493915636283,2.976672006541785e-07,-0.0006363151448640636,-0.00032533962236902525,0.0005423746033929372,-1.5130383879909115e-05
odom_imu_gps,196.46,-2.944392328659889e-06,3.9228282995442387e-07,-0.0006363912545248596,-0.0003253382248136205,0.000712288769275462,6.829683035855898e-05
odom_imu_gps,196.53,-0.0004317773268472195,1.286247690311214e-07,-0.000636543499431319,-0.00032533542958734785,0.0003845205275571556,-8.626084433990218e-05
odom_imu_gps,196.59,-0.00020343016869207362,3.311844175656733e-07,-0.000636695778464258,-0.0003253326342069762,0.0005420110804885645,-8.017943668094041e-05
odom_imu_gps,196.66,-3.2952820423829206e-06,4.4753009858171753e-07,-0.0006368480916414399,-0.0003253298386733938,0.0007124044192415224,6.829508450142796e-05
odom_imu_gps,196.73,-0.00043284841782826927,1.6926399448930897e-07,-0.0006369242610384518,-0.000325328440848871,0.00038418186531933326,-7.601081838437519e-05
odom_imu_gps,196.79,-0.0002033583796466044,3.6564739373095514e-07,-0.000637076625460864,-0.0003253256450852504,0.0005423894677709255,-0.00010034422134304326
odom_imu_gps,196.86,-3.722284524493127e-06,5.1619829457613e-07,-0.0006371528204889287,-0.0003253242471457085,0.0007123245326232386,6.829684967876582e-05
odom_imu_gps,196.93,-0.00043272190848805037,1.721123462913681e-07,-0.0006373052361894338,-0.0003253214511520497,0.00038444817316801006,-8.928306262844451e-05
odom_imu_gps,196.99,-0.00020431444327738407,3.5998131774741185e-07,-0.0006374576860954662,-0.000325318655004736,0.0005419221742610615,-0.00011005733656544914
odom_imu_gps,197.06,-3.3740220345889936e-06,5.098589979223466e-07,-0.0006375339238804401,-0.00032531725687379165,0.0007129671034111033,6.829684142183534e-05
odom_imu_gps,197.13,-0.0004326258168248794,1.6159921278831415e-07,-0.0006376864251222969,-0.00032531446049643975,0.00038468755961059087,-2.5531975776167153e-05
odom_imu_gps,197.19,-0.0002041973464230436,3.8972471230953116e-07,-0.0006378389606078727,-0.00032531166396676525,0.0005423342549943733,-6.021413104012672e-05
odom_imu_gps,197.26,-4.24779438951811e-06,5.452066375851954e-07,-0.0006379152411968292,-0.00032531026564441845,0.0007125420843426892,6.829688137568523e-05
odom_imu_gps,197.33,-4.264873744092078e-06,5.282479473641466e-07,-0.0006380678280777374,-0.000325307468886038,0.0007126535618983419,1.3971566350161149e-06
odom_imu_gps,197.39,-0.0002041120947907981,3.6753843813360014e-07,-0.0006382204492405563,-0.0003253046719735586,0.0005426900146838105,-0.00011177337371070145
odom_imu_gps,197.46,-4.364141483849935e-06,5.296622807284691e-07,-0.0006382967726823452,-0.00032530327346025345,0.0007127676219581206,6.82969899330869e-05
odom_imu_gps,197.53,-0.0004331938545201078,1.6586685011381216e-07,-0.0006384494452973399,-0.0003253004763195122,0.0003847833131536753,-2.0153039822545552e-05
odom_imu_gps,197.59,-0.00020503331590398843,3.2788750267968835e-07,-0.000638602152232437,-0.00032529767902556017,0.0005422305279233567,-7.188299654853294e-05
odom_imu_gps,197.66,-4.2361079408947315e-06,4.468266508950805e-07,-0.0006386785185759081,-0.00032529628032218483,0.00071318002226145,6.829684907887954e-05
odom_imu_gps,197.73,-0.0004341750265428634,9.281988952932398e-08,-0.0006388312770209126,-0.00032529348279952686,0.0003843961847331319,-7.795203452900025e-05
odom_imu_gps,197.79,-0.00020480026772330402,1.4708787165512592e-07,-0.0006389840698250993,-0.0003252906851249904,0.0005426097290876631,-0.00013627297605937243
odom_imu_gps,197.86,-5.063618205548953e-06,2.9105774873446756e-07,-0.000639060479117326,-0.0003252892862302126,0.0007127093236596788,6.829690760845543e-05
odom_imu_gps,197.93,-0.0004330140122909726,8.802256661057452e-08,-0.0006392133234882635,-0.00032528648832741425,0.0003852099794628419,-7.526436594265509e-05
odom_imu_gps,197.99,-0.00020471165187152288,1.352888831209621e-07,-0.0006393662022565749,-0.00032528369027140513,0.0005429752205804659,-8.945177431567036e-05
odom_imu_gps,198.06,-4.279295957071697e-06,3.371160269075629e-07,-0.0006394426545437426,-0.00032528229118744534,0.0007137650106622813,6.829675688355924e-05
odom_imu_gps,198.13,-0.00043443530443327107,1.5151938066663274e-07,-0.0006395955849365365,-0.00032527949290361846,0.0003847025922092975,-6.114832481907305e-05
odom_imu_gps,198.19,0.004523095093852206,-0.00011865060315492859,0.003177243617323633,-0.0006085384042799902,0.0014322381975653657,-5.145306409231991e-07
odom_imu_gps,198.26,0.01730337619106257,-0.0014161814905459713,0.009588839841550012,-0.0013042596933798833,0.007715348182462761,-0.0019216461819184238
odom_imu_gps,198.33,0.03425286797542436,-0.0018586758694281325,0.028662664003316962,-0.0021515039186579266,0.005597868229619293,-0.00015471853485706652
odom_imu_gps,198.39,0.05120232616856519,-0.0012917489418100192,0.04870579639869721,-0.002261128738395346,0.0026781258525067258,-4.5075778498713734e-05
odom_imu_gps,198.46,0.06672089588292633,-0.0020502245609723786,0.05870970299900513,-0.0023255042188461417,0.00801592105209556,7.013822212941553e-05
odom_imu_gps,198.53,0.08418821506873596,-0.0021677636422540478,0.07871685675443629,-0.002457311563012432,0.005479014491847195,-8.778184923575322e-05
odom_imu_gps,198.59,0.10114853381671428,-0.001513150151126047,0.09872626800933659,-0.0025938879346938393,0.0026524263983044084,-0.00018197550844703363
odom_imu_gps,198.66,0.1166564889833837,-0.0023730464410113843,0.10873026049136403,-0.0026561983026565095,0.00793128445363407,8.748852241343731e-05
odom_imu_gps,198.73,0.13845654434313073,-0.0007308181643683231,0.1289704965346763,-0.0028484982620557986,0.009719551019487727,0.0002037066305167045
odom_imu_gps,198.79,0.1516782674092143,-0.00185777325585551,0.14969555362061016,-0.0031266472341924256,0.002353974328751607,-0.00013151652173536837
odom_imu_gps,198.86,0.168178646524716,-0.003064888292108781,0.16014933920798047,-0.003290530180763973,0.008032477217427931,-6.777379507470066e-06
odom_imu_gps,198.93,0.1890185015808746,-0.000944924793277615,0.1812553282355891,-0.0036114494840084888,0.008208362462466479,-4.2352650173205046e-05
odom_imu_gps,198.99,0.20337784388308325,-0.0023459192930725308,0.20247163189498885,-0.00388230639905629,0.0017837335862732305,-3.457170884323124e-05
odom_imu_gps,199.06,0.22150975667368658,-0.003784488571910457,0.21331723272415637,-0.004001998286504271,0.008195410858496892,-0.00010766955418120127
odom_imu_gps,199.13,0.23995110132726902,-0.0011283625499586554,0.23533247435713456,-0.004319250441106259,0.005613686901059394,-0.0002769477445212177
odom_imu_gps,199.19,0.25674630824130856,-0.002801215217008342,0.2579205816160277,-0.004544617714356658,0.0021019919662868935,-7.184886014709874e-05
odom_imu_gps,199.26,0.27760523426431066,-0.004305255296890386,0.2693353908425875,-0.004597098495275009,0.008274991400132154,0.00022016768179079855
odom_imu_gps,199.33,0.2917506436245404,-0.0011993496042274263,0.291284959569607,-0.004601804768227691,0.0034341757063451614,0.00011744074360916026
odom_imu_gps,199.39,0.3086421496438362,-0.0029313402880785143,0.3101325243106574,-0.0047640029572781906,0.002362174656239577,-0.0005284290340064586
odom_imu_gps,199.46,0.3261826316772282,-0.004569988243699163,0.31921310347500853,-0.004838454573720341,0.006974696949107584,0.0002911674322818459
